Product Name,Price,Brand Name,Category,MRP,Rating,Reviews,Product URL,Discount_percent
Kurta Set for Women || Women coords Set (SP-225-226),499.0,Kalaanj,Kurtas & Kurtis,3999.0,4.4,285.0,https://www.amazon.in/Kurta-Women-coords-SP-226-2XL-Blue/dp/B0DS8VTJVB/ref=sr_1_22?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-22,87.52
SIRIL Women's Cotton Blend Straight Fit Straight Chikankari Kurta | Lucknowi Kurta | Embroidery Kurti,499.0,SIRIL,Kurtas & Kurtis,2299.0,4.7,16.0,https://www.amazon.in/SIRIL-Chikankari-Straight-Embroidery-476K10046-L_Wine/dp/B0DQVBYB54/ref=sr_1_23?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-23,78.29
Max Women's Cotton Blend Regular Fit Casual Kurta,419.0,Max,Kurtas & Kurtis,699.0,4.9,10.0,https://www.amazon.in/Max-Womens-Cotton-Regular-PFWWSP25IR_Off/dp/B0DQCXJ46W/ref=sr_1_24?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-24,40.06
Kuruti B Sheets Women's Cotton Floral Printed Anarkali Kurta for Women,499.0,Kuruti B Sheets,Kurtas & Kurtis,1599.0,4.5,37.0,https://www.amazon.in/Kuruti-Sheets-Womens-Cotton-Firozi/dp/B0DR88255J/ref=sr_1_25?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-25,68.79
LERIYA FASHION Anarkali Kurta-Set for Women – Viscose Rayon Printed Kurta & Straight Pant | 3/4 Sleeve Trendy Summer Travel Outfit | Festive Indian Traditional Outfit for Functions & Puja | Picnic | Vacation Wear,509.0,Leriya Fashion,Kurtas & Kurtis,1999.0,4.4,97.0,https://www.amazon.in/FASHION-Printed-Regular-LF-W2158-TR1124_Blue_XL/dp/B0DH29X8JX/ref=sr_1_26?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-26,74.54
GARSAZ Printed Cotton Women Short Kurti Stylish 3/4 Sleeves Ladies Kurta Tunics Shirt Jeans Top Daily Casual Wear,399.0,GARSAZ,Kurtas & Kurtis,1499.0,5.0,8.0,https://www.amazon.in/GARSAZ-Printed-Stylish-Sleeves-Lavender/dp/B0DVBSFFST/ref=sr_1_27?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-27,73.38
miss fame Women's Cotton Printed Nyra Cut Kurta - (Black),399.0,miss fame,Kurtas & Kurtis,1999.0,4.6,19.0,https://www.amazon.in/miss-fame-Womens-Cotton-Printed/dp/B0CBCGFY2M/ref=sr_1_28?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-28,80.04
"LIBOZA Cotton Short Kurti for Women V-Neck Shape, Stylish Womens Kurtis Tunics Woman Kurta on Jeans | Shorts Tops Kurthis Top",284.0,LIBOZA,Kurtas & Kurtis,2399.0,4.6,17.0,https://www.amazon.in/LIBOZA-Stylish-Kurthis-Regular-Pink-Black/dp/B0DXG5FHLG/ref=sr_1_29?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-29,88.16
"Yashika Women's 3/4 Sleeve Solid Black Color Kurti Pant Set, Cotton Blend, Knee Length, Stylish Ethnic Outfit, Office, and Casual Occasions",499.0,Yashika,Kurtas & Kurtis,2599.0,4.3,463.0,https://www.amazon.in/Yashika-Regular-Stylish-Occasions-AZ-YS-OG1-KS2164-Parent/dp/B0DKP8FQNF/ref=sr_1_30?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-30,80.8
SHIENZY Stylish Printed Cotton Blend Co Ord Set for Women || Casual & Festive Indo-Western Outfit || Kurta Pant Set (1589-1595 Co Ord Set),499.0,SHIENZY,Kurtas & Kurtis,1899.0,4.3,300.0,https://www.amazon.in/SHIENZY-Stylish-Printed-Indo-Western-1590SHZ_BL_L/dp/B0DF31KB6T/ref=sr_1_31?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-31,73.72
DSK Studio Poly Rayon Short Kurti for Women & Girls,249.0,DSK Studio,Kurtas & Kurtis,799.0,4.7,12.0,https://www.amazon.in/DSK-Studio-Rayon-Short-Kurti/dp/B0DDH8HMMH/ref=sr_1_32?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-32,68.84
LABULY Casual Rayon Embroidery Gotta Patti Work Women Rayon Plus Size Kurta,499.0,LABULY,Kurtas & Kurtis,1999.0,5.0,7.0,https://www.amazon.in/LABULY-Casual-Rayon-Embroidery-Gotta/dp/B0DR68FNXJ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-33,75.04
"BluGrass Sleeveless Rayon Kurti with Shirt Collar, Breathable Fabric, Modern Design, Made in India",499.0,BluGrass,Kurtas & Kurtis,749.0,4.4,40.0,https://www.amazon.in/BluGrass-Sleeveless-Collar-Breathable-Regular/dp/B0DK35JVZ8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-34,33.38
"Women's Cotton Short Kurti | Regular Fit Summer Tunic Top | Lightweight Linen Casual Kurta, Travel, Work, Office | Ethnic Indian Short Kurti Top for Women & Girls",449.0,Moirai,Kurtas & Kurtis,1499.0,5.0,7.0,https://www.amazon.in/Womens-Cotton-Regular-Summer-Lightweight/dp/B0F8QZ2HXM/ref=sr_1_35?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-35,70.05
"LIBOZA Embroidered Kashmiri Tunic Top, Short Kurti for Women on Jeans, V-Neck, 3/4 Sleeve, Floral Design,",474.0,LIBOZA,Kurtas & Kurtis,2399.0,4.3,149.0,https://www.amazon.in/Liboza-Embroidered-Kashmiri-V-Neck-Regular/dp/B0FBMGTC1C/ref=sr_1_36?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-36,80.24
ANNI DESIGNER Women Rayon Viscose Regular Fit Printed Straight Kurta with Pant,499.0,ANNI DESIGNER,Kurtas & Kurtis,2599.0,4.3,133.0,https://www.amazon.in/ANNI-DESIGNER-Straight-Sky_XL_Sky-Blue_X-Large/dp/B0F6V3H1YX/ref=sr_1_37?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-37,80.8
Zivame Women's Cotton Shaping Full Slip,439.0,Zivame,Kurtas & Kurtis,795.0,4.3,107.0,https://www.amazon.in/Zivame-Womens-Plain-Shaping-ZI60AFCORE0SKIN_Beige_Medium/dp/B083VVQLV1/ref=sr_1_38?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-38,44.78
JAIPUR HAND BLOCK Women’s Broad Neck Sleeve Less Long Jaipuri Kurta|Kurti STYLE090,499.0,JAIPUR HAND BLOCK,Kurtas & Kurtis,2150.0,4.4,34.0,https://www.amazon.in/JAIPUR-HAND-BLOCK-STYLE090-Black-Leaf-M/dp/B0D7MK1G43/ref=sr_1_39?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-39,76.79
"Adhishree trends Women's Flared Comfortable Cotton Kurti, Standard Fit, Printed Anarkali Kurta for Women & Girls",499.0,Adhishree trends,Kurtas & Kurtis,1299.0,4.5,20.0,https://www.amazon.in/Adhishree-trends-Womens-Flared-Comfortable/dp/B0DP5175DL/ref=sr_1_40?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-40,61.59
DMP EXPORT Women's Rayon Embroidery Work Flared Kurta,449.0,DMP EXPORT,Kurtas & Kurtis,1999.0,4.4,31.0,https://www.amazon.in/DMP-EXPORT-Womens-Embroidery-Anarkali/dp/B08R67WYV1/ref=sr_1_41?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-41,77.54
Kuruti B Sheets Brand Women's Calf Length Printed Anarkali Kurti for Women |Western Kurta for Women,499.0,Kuruti B Sheets,Kurtas & Kurtis,1599.0,4.3,78.0,https://www.amazon.in/Kuruti-Sheets-Printed-Anarkali-Western/dp/B0DD71R1Y6/ref=sr_1_42?dib=eyJ2IjoiMSJ9.ixVIyGWso-XwCF0IsRxcp3H6iNZ7MS_0VGvNNRuLjAqkx-Am-SXEFHI0S6uev5RozjAmWWBrMMrOBVCuk0A2sq_eGZnCwjwjBUZ_o8Z1843JGY6e0gK_OEK9-8qqiSseVuBXLBnxhblM5mqz8HciQVat89jHmV_ovJXalVtaWp38sbILDry8_LJHWFBoSxwDd8eS8MeQHn8XNkaH91ZdYGwVKQRE9oNAJ2nlziobmWd3X1j2GkuFLULQ6NOZ9pTNHgyj5Zn1xiS9y45v7mJ6r7wdX-32zNpi4GDd1onxqUQ.oTGHuQ07RgJcmarq__0LcKJJD9bO4lJ2ijSFdx3hyvk&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755985817&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-42,68.79
